# Arm length:           10000 m
# Photodiode power:     0.5 W
# Thermal noise at 1Hz: 1.2e-33 m^2/Hz
# Without normal mode resonances
7.196857e+00 5.618756e-20
7.437527e+00 5.710527e-20
7.686246e+00 5.803842e-20
7.943282e+00 5.898727e-20
8.208914e+00 5.995207e-20
8.483429e+00 6.093309e-20
8.767124e+00 6.193059e-20
9.060306e+00 6.294483e-20
9.363292e+00 6.397611e-20
9.676411e+00 6.502468e-20
1.000000e+01 6.609085e-20
1.033441e+01 6.717489e-20
1.068000e+01 6.827710e-20
1.103716e+01 6.939777e-20
1.140625e+01 7.053722e-20
1.178769e+01 7.169575e-20
1.218188e+01 7.287367e-20
1.258925e+01 7.407130e-20
1.301025e+01 7.528897e-20
1.344533e+01 7.652700e-20
1.389495e+01 7.778573e-20
1.435962e+01 7.906551e-20
1.483982e+01 8.036667e-20
1.533608e+01 8.168957e-20
1.584893e+01 8.303456e-20
1.637894e+01 8.440202e-20
1.692667e+01 8.579231e-20
1.749271e+01 8.720580e-20
1.807769e+01 8.864288e-20
1.868222e+01 9.010394e-20
1.930698e+01 9.158938e-20
1.995262e+01 9.309959e-20
2.061986e+01 9.463498e-20
2.130941e+01 9.619597e-20
2.202202e+01 9.778299e-20
2.275846e+01 9.939645e-20
2.351953e+01 1.010368e-19
2.430604e+01 1.027045e-19
2.511886e+01 1.043999e-19
2.595887e+01 1.061237e-19
2.682696e+01 1.078761e-19
2.772408e+01 1.096577e-19
2.865120e+01 1.114689e-19
2.960933e+01 1.133103e-19
3.059950e+01 1.151824e-19
3.162278e+01 1.170856e-19
3.268028e+01 1.190205e-19
3.377314e+01 1.209876e-19
3.490255e+01 1.229874e-19
3.606973e+01 1.250205e-19
3.727594e+01 1.270874e-19
3.852248e+01 1.291887e-19
3.981072e+01 1.313249e-19
4.114203e+01 1.334967e-19
4.251786e+01 1.357045e-19
4.393971e+01 1.379491e-19
4.540910e+01 1.402310e-19
4.692762e+01 1.425508e-19
4.849693e+01 1.449092e-19
5.011872e+01 1.473068e-19
5.179475e+01 1.497442e-19
5.352682e+01 1.522222e-19
5.531681e+01 1.547413e-19
5.716667e+01 1.573023e-19
5.907838e+01 1.599058e-19
6.105402e+01 1.625526e-19
6.309573e+01 1.652433e-19
6.520572e+01 1.679788e-19
6.738627e+01 1.707597e-19
6.963974e+01 1.735868e-19
7.196857e+01 1.764608e-19
7.437527e+01 1.793826e-19
7.686246e+01 1.823529e-19
7.943282e+01 1.853725e-19
8.208914e+01 1.884423e-19
8.483429e+01 1.915631e-19
8.767124e+01 1.947357e-19
9.060306e+01 1.979609e-19
9.363292e+01 2.012397e-19
9.676411e+01 2.045730e-19
1.000000e+02 2.079615e-19
